"Date","DAILY_AQI_VALUE","Site Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
NA,37,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,27,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,19,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,33,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,30,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,18,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,26,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,32,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,25,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,27,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,22,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,40,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,27,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,22,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,36,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,41,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,42,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,41,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,50,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,42,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,47,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,54,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,51,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,47,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,51,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,74,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,41,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,47,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,54,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,51,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,51,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,61,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,40,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,28,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,50,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,40,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,48,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,54,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,50,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,40,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,54,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,61,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,51,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,47,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,49,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,36,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,33,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,36,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,42,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,42,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,36,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,26,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,42,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,41,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,42,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,54,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,51,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,54,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,54,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,25,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,33,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,47,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,34,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,14,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,4,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,27,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,23,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,40,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,47,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,61,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,40,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,36,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,32,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,26,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,30,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,33,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,29,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,30,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,22,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,29,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,30,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,24,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,20,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,32,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,34,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,28,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,40,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,49,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,41,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,41,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,34,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,34,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,32,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,34,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,40,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,40,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,29,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,42,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,40,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,41,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,25,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,25,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,25,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,25,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,17,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,40,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,47,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,42,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,34,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,32,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,47,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,32,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,30,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,42,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,32,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,30,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,32,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,26,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,29,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,33,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,33,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,36,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,27,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,36,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,34,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,9,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,32,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,33,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,32,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,12,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,26,"Waynesville School","PM2.5","Haywood",35.507224,-82.963625
NA,47,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,44,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,36,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,34,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,39,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,40,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,37,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,42,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,38,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,45,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,51,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,37,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,36,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,28,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,44,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,44,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,40,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,31,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,36,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,40,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,44,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,37,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,35,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,44,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,43,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,43,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,43,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,42,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,43,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,43,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,44,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,47,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,46,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,44,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,37,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,36,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,34,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,44,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,46,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,44,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,34,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,45,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,46,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,40,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,30,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,41,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,34,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,44,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,45,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,44,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,44,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,39,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,41,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,34,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,38,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,42,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,46,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,47,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,44,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,34,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,48,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,45,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,48,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,54,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,41,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,47,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,47,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,48,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,48,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,51,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,71,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,74,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,49,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,71,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,87,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,50,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,43,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,49,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,61,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,64,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,51,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,45,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,50,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,61,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,67,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,67,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,44,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,43,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,43,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,40,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,47,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,54,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,58,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,48,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,43,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,45,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,64,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,64,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,93,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,48,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,43,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,34,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,49,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,49,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,48,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,49,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,49,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,61,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,64,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,64,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,51,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,50,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,34,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
NA,41,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
